"id","Edad","GENERO","NUMERO_HIJOS","PROFESION","SERVICIO","TIEMPO_PROPIETARIO","KILOMETRAJE_INSTALACION","Edad Licencia","RELACION_ASEGURADO","CILINDRAJE","CIUDAD","Min(Recorrido (Km))","Min(Frenadas (Uni))","Min(Arrancadas (Uni))","Min(Aceleraciones (Uni))","Min(Exceso Velocidad (Min))","Min(Maxima Velocidad (Km/h))","Min(Tiempo Uso (Min))","Min(Uso Zona (Min))","Min(Fuera Zona (Min))","Min(Colision)","Max(Recorrido (Km))","Max(Frenadas (Uni))","Max(Arrancadas (Uni))","Max(Aceleraciones (Uni))","Max(Exceso Velocidad (Min))","Max(Maxima Velocidad (Km/h))","Max(Tiempo Uso (Min))","Max(Uso Zona (Min))","Max(Fuera Zona (Min))","Max(Colision)","Mean(Recorrido (Km))","Mean(Frenadas (Uni))","Mean(Arrancadas (Uni))","Mean(Aceleraciones (Uni))","Mean(Exceso Velocidad (Min))","Mean(Maxima Velocidad (Km/h))","Mean(Tiempo Uso (Min))","Mean(Uso Zona (Min))","Mean(Fuera Zona (Min))","Mean(Colision)","CLASE","MODELO","SINIESTROS_2016","SINIESTROS_2017","SINIESTROS_2018"
"6238895",75.01,1,4,15,0,5,"72,059",43.33,1,2800,1,1,0,0,0,0,0,2,2,0,0,19,2,14,6,1,90.65,55,55,15,0,5.9,0.1,1.48,0.06,0,0.27,24.44,24.34,0.09,0,0,1994,0,0,0
"1388656",66.46,0,0,12,0,4,"72,175",1.78,1,1400,5,0,0,0,0,0,0,0,0,0,0,20,14,2,7,0,0,59,57,36,1,6.25,0.33,0.01,0.52,0,0,21.82,18.06,3.75,0,0,1998,1,0,0
"16050510",22.25,1,0,10,0,2,"72,298",4.22,4,2500,1,1,0,0,0,0,0,6,0,0,0,21,5,9,3,6,112.85,53,44,49,0,8.76,1,1.97,0.26,0.5,23.78,21.85,18.03,3.82,0,0,2003,0,1,0
"77509752",29.8,0,0,12,0,1,"72,553",2.77,1,1400,1,0,0,0,0,0,0,0,0,0,0,53,2,1,12,13,112.85,60,60,60,1,8.16,0.05,0,1.17,0.37,7.89,23.95,18.16,5.8,0,0,2002,0,1,1
"29191034",47.37,1,2,10,0,2,"73,805",0.73,2,2500,1,1,0,0,0,0,0,4,0,0,0,43,1,0,10,1,99.9,60,60,59,0,6.47,0.02,0,1.09,0,0.19,24.19,19.51,4.68,0,0,2005,0,0,0
"60779705",34.95,0,0,7,0,3,"73,886",6.55,1,2500,1,1,0,0,0,0,0,3,0,0,0,63,35,16,3,21,103.6,58,47,58,0,3.78,0.71,2.66,0.09,0.07,0.92,15.18,14.42,0.76,0,0,2005,0,0,0
"46453743",48.35,1,3,7,0,1,"74",20.33,1,3000,1,0,0,0,0,0,0,0,0,0,0,62,3,1,5,24,122.1,60,60,60,1,9.43,0.36,0,0.12,0.51,10.9,25.07,19.45,5.61,0,0,2006,0,0,0
"1984311",49.09,1,1,0,0,2,"74,021",30.32,1,3500,1,0,0,0,0,0,0,0,0,0,0,60,2,1,17,54,129.5,60,8,60,1,10.44,0.03,0,1.95,3.69,12.89,27.53,0.01,27.52,0,4,2005,0,0,0
"48744831",49.6,0,1,3,0,0,"74,546",2.78,1,1600,1,1,0,0,0,0,0,4,0,0,0,45,6,3,8,8,122.1,60,60,58,0,6.54,0.25,0.02,0.11,0.03,1.32,25.63,21.96,3.68,0,0,2011,0,0,0
"56031062",57.07,0,0,12,0,0,"74,719",36.15,1,1800,1,1,0,0,0,0,0,4,0,0,0,61,19,1,8,1,103.6,58,56,52,0,10.39,4.85,0,0.25,0,0.25,27.17,18.92,8.24,0,2,2003,0,0,0
"70021921",53.3,0,1,23,0,2,"75",3.21,5,1300,1,0,0,0,0,0,0,0,0,0,0,74,1,1,17,19,123.95,60,59,59,1,7.21,0.02,0,1.38,0.08,1.06,21.69,19.47,2.22,0,0,2004,0,0,0
"74351374",26.08,0,0,12,0,4,"75",17.07,1,2500,1,1,0,0,0,0,0,3,0,0,0,27,1,0,2,4,105.45,55,55,45,0,6.89,0.07,0,0.13,0.11,3.6,20.45,18.15,2.31,0,0,2004,0,1,1
"98673720",34.61,0,1,15,0,1,"75,302",2.33,1,1600,1,1,0,0,0,0,0,4,0,0,0,46,2,0,7,7,122.1,57,50,45,0,13.05,0.05,0,1.05,1.08,39.5,25.86,17.41,8.46,0,0,2005,0,0,0
"87598831",60.55,0,0,1,0,12,"75,513",1.74,1,1300,5,0,0,0,0,0,0,0,0,0,0,53,4,1,23,4,99.9,60,60,60,1,6.52,0.07,0.01,1.16,0.04,2.22,22.66,19.19,3.47,0,0,1993,0,0,0
"91785547",70.67,0,5,19,0,2,"76,204",2.23,1,2500,5,0,0,0,0,0,0,0,0,0,0,45,8,1,7,1,96.2,60,59,60,1,8.22,0.33,0.01,1.04,0.01,0.66,23.32,12.67,10.66,0.01,0,2004,0,0,0
"25299024",34.02,0,2,18,0,6,"76,581",1.62,1,1800,1,0,0,0,0,0,0,0,0,0,0,49,4,1,15,8,105.45,60,59,60,1,5.22,0.09,0.01,1.32,0.03,1.08,21.19,19.44,1.75,0,0,1995,0,0,0
"93454319",30.64,0,0,18,0,3,"76,71",2.23,4,1200,1,1,0,0,0,0,0,5,0,0,0,15,1,0,0,0,0,35,34,20,0,6.83,0.04,0,0,0,0,20.92,18.75,2.17,0,0,2003,0,0,0
"9136562",32.76,0,0,3,0,2,"77,313",2.74,1,2200,1,1,0,0,0,0,0,3,0,0,0,59,94,12,8,14,127.65,60,58,58,0,7.11,0.63,0.93,0.15,0.06,2.15,22.14,18.31,3.83,0,0,2002,0,0,0
"19421259",39.32,0,0,4,0,1,"77,915",1.7,1,2500,1,1,0,0,0,0,0,2,0,0,0,48,7,1,28,11,125.8,60,2,60,0,15.31,0.62,0.01,4.3,0.05,1.89,41.91,0,41.91,0,0,2005,0,1,0
"6544389",47.67,1,3,1,0,3,"78,524",1.54,1,1400,1,1,0,0,0,0,0,5,0,0,0,40,4,0,0,1,99.9,59,52,58,0,11.45,0.18,0,0,0.1,9.71,26.88,16.35,10.53,0,0,2006,0,0,0
"13894078",47.28,1,2,3,0,1,"79,177",29.16,2,2200,1,1,0,0,0,0,0,3,0,3,0,59,4,1,12,14,127.65,60,0,60,0,7.39,0.06,0,1.39,0.33,11.74,21.85,0,21.85,0,0,2005,0,0,0
"97259073",42.68,0,3,3,0,0,"79,233",34.01,1,2500,1,1,0,0,0,0,0,2,0,0,0,61,8,1,14,25,111,60,53,60,1,7.73,0.19,0.01,1.29,0.15,1.81,23.54,4.38,19.16,0.01,0,2004,0,0,0
"53430248",40.5,1,0,3,0,2,"80,232",1.67,1,2500,5,1,0,0,0,0,0,2,0,0,0,32,8,3,7,1,92.5,60,60,57,0,4.52,0.07,0.01,0.83,0,0.17,19.26,17.06,2.2,0,2,2005,0,0,0
"75081906",33.34,1,0,4,0,1,"80,521",3.15,1,1800,1,1,0,0,0,0,0,2,0,0,0,52,7,1,6,5,109.15,59,57,59,0,6.94,0.3,0.01,0.11,0.03,1.47,22.28,21.33,0.95,0,0,2002,0,0,0
"43961677",51.02,1,2,21,0,4,"80,887",27.21,1,2000,1,1,0,0,0,0,0,5,0,5,0,35,2,0,7,7,114.7,60,0,60,0,8.75,0.15,0,1.71,0.33,11.39,23.16,0,23.16,0,2,2004,0,0,0
"58482003",30.64,1,0,3,0,0,"82,513",13.22,1,5400,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4,120.25,59,47,55,1,8.43,0,0,0,0.23,12.46,21.62,17.25,4.38,0.02,0,2002,0,0,0
"9785460",45.61,0,0,1,0,3,"82,659",12.23,1,1200,1,0,0,0,0,0,0,0,0,0,0,45,8,9,4,3,94.35,58,57,54,1,4.35,0.61,1.27,0.1,0,0.09,16.91,16.62,0.29,0.01,0,2003,0,0,0
"52529409",58.5,1,2,0,0,2,"83,06",35.33,2,1600,1,0,0,0,0,0,0,0,0,0,0,13,2,0,4,1,98.05,27,27,23,4,4.5,0.13,0,0.48,0.06,5.28,12.93,7.96,4.96,0.07,0,2003,0,0,0
"75298061",70.85,1,3,1,0,4,"83,142",1.51,1,1400,1,1,0,0,0,0,0,4,0,0,0,52,1,0,2,10,112.85,55,27,48,0,9.91,0.03,0,0.18,0.68,15.34,20.76,10.62,10.15,0,0,2006,0,0,0
"7750189",19.22,0,0,11,0,1,"83,312",1.94,1,1800,1,0,0,0,0,0,0,0,0,0,0,59,1,0,19,53,118.4,60,59,60,1,5.22,0.03,0,2.68,0.58,2.54,20.4,18.36,2.05,0,0,2001,2,0,0
"31147604",61.94,0,2,0,0,5,"83,333",3.07,1,1800,1,1,0,0,0,0,0,5,0,0,0,38,2,0,6,0,0,60,59,60,1,8.32,0.03,0,1.07,0,0,25.89,10.86,15.04,0.01,0,1995,0,0,0
"21696403",59.76,0,1,0,0,3,"84,991",1.54,1,1600,1,0,0,0,0,0,0,0,0,0,0,76,19,3,6,32,120.25,60,59,60,1,10.22,1.43,0.14,0.55,0.5,6.6,25.16,7.16,18,0.03,0,2003,0,0,0
"54766788",58.82,0,2,18,0,4,"85,755",5.46,1,1600,1,1,0,0,0,0,0,6,0,0,0,40,2,1,0,0,0,60,31,60,0,10.38,0.28,0.02,0,0,0,26.22,4.04,22.18,0,0,2003,0,0,0
"41230835",45.11,0,0,12,0,1,"86,663",37.02,1,1000,1,1,0,0,0,0,0,4,0,0,0,75,39,6,70,31,125.8,60,59,60,1,8.74,0.43,0.05,1.16,0.27,2.66,26.84,16.05,10.79,0,0,2002,0,0,0
"2556645",23.45,1,0,21,0,1,"87,168",2.78,1,1600,1,1,0,0,0,0,0,8,8,0,0,13,6,0,2,1,103.6,46,46,4,0,5.42,1.04,0,0.13,0.13,12.49,20.92,20.33,0.58,0,0,2003,0,0,1
"82698679",39.79,1,0,11,0,2,"87,628",0.99,1,2000,5,0,0,0,0,0,0,0,0,0,0,57,108,1,13,4,116.55,60,59,60,4,6.79,2.41,0,0.93,0.04,2,22.19,17.12,5.07,0.03,0,2002,0,0,0
"70164410",50.45,0,0,10,0,1,"88,398",20.16,1,1400,1,0,0,0,0,0,0,0,0,0,0,40,21,1,4,3,111,59,59,56,1,5.68,0.26,0,0.08,0.01,1.06,22.81,22.57,0.24,0,0,2003,0,1,0
"76705428",26.49,0,1,10,0,1,"89",6.14,1,1600,1,1,0,0,0,0,0,2,0,0,0,33,58,56,12,4,116.55,60,60,49,0,8.71,1.63,12.29,2.22,0.16,13.15,25.25,18.91,6.34,0,0,2005,0,0,0
"99679879",53.53,0,2,7,0,0,"89,169",3.11,1,2000,1,1,0,0,0,0,0,4,0,0,0,68,9,2,10,21,120.25,60,40,60,0,6.95,0.09,0.02,1.18,0.21,3.25,25.76,0.8,24.96,0,2,2004,0,0,0
"53055689",62.95,0,2,7,0,14,"90,183",37.33,1,1300,1,1,0,0,0,0,0,5,0,5,0,32,1,0,12,1,99.9,60,0,60,0,6.65,0.03,0,1.94,0.01,0.54,24.41,0,24.41,0,0,1994,0,0,0
"35246993",50.09,1,2,18,0,5,"90,209",14.15,1,1500,1,0,0,0,0,0,0,0,0,0,0,44,3,1,5,11,114.7,53,1,53,1,6.85,0.05,0.02,0.36,0.18,7.41,19.01,0.01,19.01,0.1,0,2001,0,0,0
"43983120",32.05,0,1,3,0,2,"90,595",1.01,1,2000,1,1,0,0,0,0,0,0,0,0,0,39,3,1,15,2,98.05,60,60,55,0,4.8,0.08,0,1.41,0.01,0.65,18.66,17.47,1.19,0,0,2002,0,2,0
"12735318",53.17,0,1,5,0,4,"90,763",28.33,1,1800,1,0,0,0,0,0,0,0,0,0,0,49,2,0,14,6,107.3,60,0,60,1,5.27,0.04,0,1.23,0.04,2.07,21.49,0,21.49,0,0,2002,0,0,0
"47526289",49.39,1,1,3,0,4,"91,505",7.35,1,1400,1,1,0,0,0,0,0,5,0,0,0,54,3,1,11,13,109.15,60,48,60,0,7.84,0.1,0.01,0.43,0.32,4.8,19.34,15.14,4.2,0,0,2004,0,0,0
"53891996",56.62,0,2,4,0,2,"91,655",2.24,1,2500,1,0,0,0,0,0,0,0,0,0,0,51,9,1,0,7,129.5,60,60,55,1,7.74,0.08,0,0,0.08,7.36,21.63,19.25,2.38,0,0,2004,0,2,0
"36462586",36.84,1,0,4,0,10,"91,989",13.32,1,1000,1,0,0,0,0,0,0,0,0,0,0,55,6,1,7,7,123.95,60,60,57,3,8.16,0.28,0.01,0.16,0.02,0.91,26.08,23.38,2.7,0.01,0,2003,0,0,0
"41944663",34.95,0,0,21,0,1,"92,447",0.99,1,1200,1,1,0,0,0,0,0,3,0,0,0,61,4,0,12,8,112.85,60,59,60,0,10.94,0.13,0,1.25,0.21,8.81,26.01,19.84,6.17,0,0,2005,0,0,0
"66939393",62.72,1,3,4,0,1,"93,1",29.32,1,2500,1,1,0,0,0,0,0,5,0,0,0,52,2,0,2,1,99.9,59,46,59,0,7.1,0.11,0,0.02,0.01,1.03,20.94,18.64,2.3,0,0,2005,0,1,0
"83569640",54.02,0,0,3,0,2,"93,146",24.32,1,1400,1,1,0,0,0,0,0,5,0,0,0,25,0,1,6,10,101.75,51,5,51,0,10.71,0,0.02,1.82,0.33,9.21,28.12,0.1,28.02,0,0,2000,0,0,0
"94860777",42.91,0,2,4,0,2,"93,5",13.3,1,2500,1,0,0,0,0,0,0,0,0,0,0,66,32,3,13,10,129.5,60,59,60,1,8.82,0.31,0.01,0.65,0.13,7.38,23.84,15.99,7.85,0,0,2006,0,0,0
"68355292",47.03,0,0,3,0,4,"93,859",1,1,1800,1,0,0,0,0,0,0,0,0,0,0,49,5,1,15,1,105.45,60,60,60,1,5.82,0.03,0.01,1.41,0,0.22,16.83,10.97,5.87,0,2,2005,0,0,0
"6459797",56.38,1,2,10,0,5,"94,002",8.9,1,2000,1,0,0,0,0,0,0,0,0,0,0,54,25,25,23,15,125.8,60,58,60,1,9.94,2.11,2.48,1.22,0.54,27.83,26.51,14,12.51,0.01,0,2004,0,1,0
"33351946",33.55,0,0,4,0,5,"95",8.34,1,1000,1,0,0,0,0,0,0,0,0,0,0,19,1,1,15,2,111,60,60,26,2,5.21,0.05,0.01,1.71,0.16,14.82,18.5,16.2,2.3,0.01,0,1993,0,0,1
"93759153",58.11,1,2,8,0,12,"95,367",2.68,1,1800,1,1,0,0,0,0,0,4,3,0,0,27,1,0,2,3,99.9,60,55,42,1,7.58,0.12,0,0.04,0.11,7.78,21.07,19.64,1.42,0.03,0,1993,0,0,0
"8954512",47.49,0,1,3,0,6,"95,468",3.07,2,1300,1,0,0,0,0,0,0,0,0,0,0,38,1,0,17,0,0,60,60,59,1,5.67,0,0,1.41,0,0,27.12,26.54,0.58,0,0,2001,0,0,0
"74836940",46.25,1,0,20,0,1,"95,631",4.7,1,3000,1,1,0,0,0,0,0,6,0,0,0,60,3,1,7,13,107.3,60,56,60,0,7.41,0.18,0.01,0.36,0.42,9.66,26.15,19.24,6.9,0,2,2001,0,0,0
"81251370",44.06,1,0,0,0,4,"96,864",8.99,1,3000,6,1,0,0,0,0,0,4,0,0,0,55,11,10,19,19,122.1,60,36,59,0,16.38,0.42,0.33,1.67,2.37,36.51,26.92,8.03,18.88,0,0,2004,0,0,0
"41868152",50.46,0,2,3,0,3,"98,871",1.83,1,1600,1,1,0,0,0,0,0,3,0,0,0,82,2,2,15,42,127.65,60,60,58,0,7.8,0.04,0.02,2.07,0.18,9.42,25.15,23,2.15,0,0,2006,0,0,0
"79582036",46.12,1,2,7,0,1,"100,784",31.01,1,1600,1,0,0,0,0,0,0,0,0,0,0,61,15,2,10,13,122.1,60,60,60,2,8.62,2.2,0.02,1.17,0.16,9.42,26.24,18.28,7.96,0.01,0,2002,0,0,0
"90141289",48.86,0,2,3,0,5,"100,927",31.17,1,1400,1,0,0,0,0,0,0,0,0,0,0,50,2,1,10,1,107.3,58,58,58,1,7.36,0.09,0.02,0.28,0,0.38,23.81,22.23,1.58,0.01,0,2001,0,0,0
"56817874",35.29,0,0,9,0,1,"102,456",23.99,1,2500,1,1,0,0,0,0,0,3,0,0,0,66,5,0,18,20,129.5,60,60,59,1,7.13,0.23,0,2.02,0.16,2.22,23.36,22.43,0.92,0,0,2008,0,0,0
"72196948",43.97,0,1,3,0,2,"102,522",3.16,5,1200,1,0,0,0,0,0,0,0,0,0,0,42,14,8,5,1,92.5,59,59,54,1,7.26,0.28,0.11,0.08,0,0.23,23.47,22.33,1.13,0.01,0,2001,0,0,0
"27444700",46.77,1,3,12,0,6,"102,556",30.74,7,1200,1,1,0,0,0,0,0,6,3,0,0,19,0,0,10,0,0,50,50,21,0,7.29,0,0,0.98,0,0,22.9,21.63,1.27,0,0,2002,0,0,0
"24266871",33.54,0,1,1,0,1,"104,602",1.02,1,1400,1,0,0,0,0,0,0,0,0,0,0,38,5,2,12,1,101.75,60,60,54,1,6.14,0.15,0.02,1.55,0.01,0.67,22.12,21.45,0.67,0.01,0,2004,0,0,0
"71795888",53.52,0,2,3,0,3,"104,874",1.07,1,1400,1,0,0,0,0,0,0,0,0,0,0,37,18,13,16,5,114.7,60,58,53,1,6.64,0.15,0.47,0.31,0.03,2.11,20.18,17.71,2.48,0,0,2004,0,0,0
"10813647",44.44,1,2,10,0,2,"106,857",3.1,2,1800,1,1,0,0,0,0,0,4,0,0,0,41,6,1,20,5,123.95,60,60,60,1,10.13,0.28,0.01,1.54,0.31,13.75,26.03,24.39,1.64,0,0,2002,0,0,0
"25582003",47.53,0,2,3,0,1,"107,386",2.05,1,2500,1,1,0,0,0,0,0,8,0,0,0,33,7,7,14,7,109.15,52,44,52,0,9.23,0.84,0.56,1.18,0.18,7.14,24.3,11.81,12.49,0,2,2003,0,0,0
"24702729",42.7,1,2,10,0,0,"107,643",13.24,1,1300,1,1,0,0,0,0,0,5,0,0,0,28,8,22,10,2,94.35,55,51,55,0,6.44,0.79,3.7,1.64,0.01,0.87,21.96,1.74,20.22,0,0,2003,0,0,0
"52589081",36.99,1,2,10,0,3,"107,645",1.21,1,1000,1,1,0,0,0,0,0,3,0,0,0,51,79,32,15,13,129.5,60,59,49,0,6.49,1.99,4.49,0.08,0.04,1.83,20.11,18.86,1.24,0,0,2003,0,1,0
"4628772",59.48,1,3,10,0,1,"111,211",1.95,1,1800,1,1,0,0,0,0,0,3,0,3,0,48,2,0,22,4,112.85,60,0,60,0,7.54,0.04,0,0.86,0.04,3.38,23.78,0,23.78,0,0,2009,0,0,0
"60383332",64.07,1,2,10,0,3,"113,133",1.74,1,1600,1,0,0,0,0,0,0,0,0,0,0,45,2,0,37,6,122.1,60,58,59,2,6.22,0.06,0,2.43,0.11,9.47,22.41,18.32,4.09,0.01,0,2002,0,0,0
"6473821",42.91,0,0,3,0,1,"114,011",2.24,1,2500,1,0,0,0,0,0,0,0,0,0,0,48,6,1,19,4,107.3,59,58,55,2,7.58,0.21,0.02,1.88,0.04,2.47,24.66,18.63,6.02,0.01,0,2004,1,0,0
"27611149",73.82,1,2,7,0,8,"114,099",55.26,1,2500,1,1,0,0,0,0,0,4,0,0,0,43,2,22,2,3,99.9,58,38,58,1,8.79,0.48,3.55,0.24,0.24,16.52,22.24,15.1,7.14,0.03,0,1992,0,0,0
"49110625",25.56,0,0,4,0,1,"115,574",1.45,1,1200,1,1,0,0,0,0,0,6,0,0,0,59,4,7,9,5,94.35,60,53,59,0,10.23,0.33,1.54,0.62,0.15,7.08,22.33,16.44,5.88,0,0,2002,0,0,0
"38565558",63.52,1,2,18,0,5,"117,013",42.33,1,1800,1,0,0,0,0,0,0,0,0,0,0,64,1,1,9,23,125.8,60,8,60,1,10.23,0.01,0.01,1.47,0.98,13.11,25.11,0.03,25.08,0.01,1,1997,0,0,0
"26069441",53.2,0,0,4,0,8,"117,061",14.92,1,1300,1,1,0,0,0,0,0,1,0,0,0,35,4,4,7,0,0,60,4,60,0,5.44,0.01,0.01,0.5,0,0,22.41,0.01,22.4,0,0,1996,0,0,0
"47836046",42.37,1,1,2,0,2,"117,318",26.22,1,1000,1,1,0,0,0,0,0,6,6,0,0,33,2,0,0,0,0,54,54,12,0,6.38,0.22,0,0,0,0,23.92,23.75,0.17,0,0,2002,0,0,0
"57519154",35.41,0,0,3,0,6,"118,6",22,1,2500,1,1,0,0,0,0,0,7,0,7,0,21,0,0,2,0,0,47,0,47,0,6.2,0,0,0.8,0,0,20.7,0,20.7,0,0,1995,1,0,0
"21088280",43.79,1,2,3,0,3,"119,355",1.84,3,1200,1,0,0,0,0,0,0,0,0,0,0,75,6,1,17,22,125.8,60,7,60,1,8.77,0.12,0,1.38,0.12,5.34,24.58,0.01,24.57,0.01,0,2003,0,0,0
"48307349",26.25,0,0,14,0,1,"120,744",1.9,2,1200,1,0,0,0,0,0,0,0,0,0,0,49,3,2,18,11,116.55,60,60,59,1,7.61,0.09,0,1.72,0.12,4.09,24.32,19.97,4.35,0,0,2000,0,0,0
"14305768",60.02,1,4,10,0,2,"120,757",43.88,1,1900,1,2,0,0,0,0,0,7,7,0,0,2,0,0,0,0,0,7,7,0,0,2,0,0,0,0,0,7,7,0,0,0,1995,0,0,0
"50547325",53.14,0,0,12,0,1,"122,112",2.85,1,2500,1,1,0,0,0,0,0,4,0,0,0,36,1,0,15,1,98.05,60,60,53,0,7.18,0.01,0,1.12,0,0.22,28.79,27.63,1.16,0,0,2002,0,0,0
"63449280",41.76,1,2,10,0,3,"122,53",2.26,1,1400,1,1,0,0,0,0,0,11,0,0,0,40,0,0,7,1,90.65,60,21,57,0,13.92,0,0,1.38,0.08,6.97,33,6.23,26.77,0,0,2001,1,1,0
"60435512",42.77,1,1,3,0,2,"123,1",0.84,1,1400,1,1,0,0,0,0,0,4,0,0,0,44,6,2,16,11,127.65,60,60,59,0,7.18,0,0,1.83,0.18,11.06,24.14,23.36,0.78,0,0,2004,1,0,0
"30655059",63.5,0,2,3,0,10,"123,487",1.05,1,1300,1,1,0,0,0,0,0,4,0,0,0,13,0,0,6,0,0,44,43,19,0,3.78,0,0,0.8,0,0,18.06,16.22,1.84,0,0,1997,0,0,0
"63847279",79.24,1,5,3,0,9,"0,144",26.23,1,2500,1,1,0,0,0,0,0,5,5,0,0,17,12,0,0,0,0,42,36,30,0,3.71,0.83,0,0,0,0,16.06,15.2,0.86,0,1,1996,0,0,0
"29650571",49.25,1,3,3,0,1,"0,563",16.16,1,2500,2,0,0,0,0,0,0,0,0,0,0,51,3,3,19,4,103.6,60,60,60,1,7.32,0.03,0.01,1.19,0.02,1.31,22.81,21.28,1.54,0,0,2007,0,0,0
"8278984",42.58,0,0,3,0,1,"0,563",25.85,1,2500,1,0,0,0,0,0,0,0,0,0,0,29,2,1,9,9,122.1,60,60,23,1,6.07,0.06,0,1.28,0.06,2.33,19.97,19.76,0.22,0,0,2008,0,0,0
"16991328",22.08,0,2,3,0,1,"0,578",18.08,1,1800,1,1,0,0,0,0,0,3,0,0,0,84,27,1,13,43,129.5,60,41,60,0,9.99,0.72,0,0.43,0.91,13.1,19.7,0.32,19.38,0,2,2004,0,0,0
"83236612",3.22,0,0,10,0,5,"0,589",3.22,7,2000,1,0,0,0,0,0,0,0,0,0,0,76,1,0,11,35,114.7,60,54,60,1,8.23,0.01,0,1.08,0.61,6.85,23.14,16.95,6.19,0,1,1998,0,0,0
"78602284",39.92,0,0,18,0,1,"131,835",3.18,1,1000,1,1,0,0,0,0,0,7,0,0,0,45,2,0,3,0,0,60,47,60,0,7.89,0.18,0,0.43,0,0,25.57,20.49,5.08,0,0,2001,0,0,0
"11272976",55.54,1,2,3,0,11,"132,438",21.25,7,1500,1,0,0,0,0,0,0,0,0,0,0,74,2,0,13,26,127.65,60,60,60,1,5.81,0.03,0,1.13,0.21,3.54,23.07,21,2.08,0,0,1997,0,0,0
"80269886",50.37,1,0,4,0,10,"132,48",1,1,1300,1,1,0,0,0,0,0,1,0,0,0,30,1,1,19,2,125.8,59,20,59,0,3.89,0,0,1.36,0.14,14.71,16.7,0.15,16.55,0,0,2000,0,0,0
"91113115",56.3,1,1,3,0,1,"133,287",33.79,7,1300,2,0,0,0,0,0,0,0,0,0,0,30,5,0,8,4,99.9,60,60,35,2,5.62,0.4,0,0.97,0.01,0.5,21.73,21.32,0.41,0,0,2000,0,0,0
"60344807",33.92,1,0,3,0,2,"133,898",1.95,1,1400,5,0,0,0,0,0,0,0,0,0,0,57,21,5,11,6,99.9,60,59,60,3,7.15,0.33,0.02,1.09,0.03,1.65,22.88,18.68,4.2,0.01,0,2000,1,0,1
"65467994",55.04,0,0,19,0,3,"135,074",23.15,1,1800,1,1,0,0,0,0,0,5,0,5,0,64,5,3,11,34,103.6,59,0,59,1,5.43,0.3,0.01,1.09,0.46,1.55,22.11,0,22.11,0,0,2001,0,0,0
"66735053",34.46,1,1,12,0,1,"135,446",1.5,1,1400,1,0,0,0,0,0,0,0,0,0,0,57,42,25,13,11,109.15,60,60,60,1,7.33,0.37,2.27,1.15,0.14,3.44,22.82,20.52,2.31,0,0,2002,0,0,0
"91197213",50.41,1,0,3,0,1,"137,641",0.94,1,1800,1,0,0,0,0,0,0,0,0,0,0,71,1,1,27,21,127.65,60,60,60,1,15.56,0.02,0,2.96,0.56,20.92,29.85,13.12,16.73,0,0,2006,0,0,0
"26146606",76.07,0,7,14,0,7,"138",55.52,1,1000,1,0,0,0,0,0,0,0,0,0,0,56,8,2,25,9,103.6,60,57,60,2,8.86,0.4,0.03,0.44,0.04,1.76,23.9,14.04,9.86,0.01,0,2001,0,0,0
"68861523",52.43,0,1,18,0,7,"141,439",1.11,1,1300,1,1,0,0,0,0,0,6,0,0,0,39,0,0,0,0,0,56,24,51,0,7.35,0,0,0,0,0,18.29,11.06,7.24,0,0,1997,0,0,0
"25479024",49.16,0,5,3,0,1,"142,569",22.14,1,2500,1,2,0,0,0,0,0,7,0,0,0,42,4,13,0,15,105.45,46,41,37,0,11.18,1.12,2.59,0,1.88,28.73,22.35,16.47,5.88,0,0,2002,0,0,0
