"id","Edad","GENERO","NUMERO_HIJOS","PROFESION","SERVICIO","TIEMPO_PROPIETARIO","KILOMETRAJE_INSTALACION","Edad Licencia","RELACION_ASEGURADO","CILINDRAJE","CIUDAD","Min(Recorrido (Km))","Min(Frenadas (Uni))","Min(Arrancadas (Uni))","Min(Aceleraciones (Uni))","Min(Exceso Velocidad (Min))","Min(Maxima Velocidad (Km/h))","Min(Tiempo Uso (Min))","Min(Uso Zona (Min))","Min(Fuera Zona (Min))","Min(Colision)","Max(Recorrido (Km))","Max(Frenadas (Uni))","Max(Arrancadas (Uni))","Max(Aceleraciones (Uni))","Max(Exceso Velocidad (Min))","Max(Maxima Velocidad (Km/h))","Max(Tiempo Uso (Min))","Max(Uso Zona (Min))","Max(Fuera Zona (Min))","Max(Colision)","Mean(Recorrido (Km))","Mean(Frenadas (Uni))","Mean(Arrancadas (Uni))","Mean(Aceleraciones (Uni))","Mean(Exceso Velocidad (Min))","Mean(Maxima Velocidad (Km/h))","Mean(Tiempo Uso (Min))","Mean(Uso Zona (Min))","Mean(Fuera Zona (Min))","Mean(Colision)","CLASE","MODELO","SINIESTROS_2016","SINIESTROS_2017","SINIESTROS_2018"
"15301932",59.23,1,3,10,0,1,"142,569",31.08,1,1400,1,1,0,0,0,0,0,3,0,0,0,68,3,1,4,29,116.55,60,56,60,0,9.07,0.11,0,0.16,0.67,6.94,21.94,17.77,4.17,0,0,2009,0,1,0
"83093176",54.72,0,2,5,0,1,"142,578",2.65,1,1400,1,1,0,0,0,0,0,3,0,0,0,83,2,1,10,42,129.5,60,59,60,0,10.3,0.06,0.01,1.02,0.52,6.97,25.61,6.43,19.18,0,0,2007,0,0,0
"47151076",35.92,1,1,12,0,1,"142,929",1.54,1,1200,1,0,0,0,0,0,0,0,0,0,0,56,4,3,14,19,109.15,60,59,59,1,5.7,0.11,0.01,0.73,0.09,1.36,19.65,15.26,4.39,0.01,0,1999,0,0,0
"87880565",77.94,1,6,4,0,5,"145,875",57.13,1,2500,1,1,0,0,0,0,0,4,3,0,0,38,1,0,4,6,99.9,49,37,41,0,4.98,0.04,0,0.17,0.15,4.05,14.91,13.21,1.7,0,0,2005,0,0,1
"81869623",51.07,0,3,3,0,7,"146,85",34.18,1,1600,1,1,0,0,0,0,0,2,0,0,0,54,1,1,33,1,101.75,60,60,60,0,9.91,0.04,0.02,1.74,0.01,0.82,30.96,26.21,4.75,0,0,2001,0,0,0
"35873181",49.8,1,0,7,0,3,"149,961",27.18,1,1800,1,1,0,0,0,0,0,3,0,0,0,40,8,5,8,4,123.95,59,59,59,0,7.18,0.07,0.04,0.97,0.05,2.94,23.34,11.96,11.38,0,0,1995,0,0,0
"52857780",83.65,1,0,19,0,2,"152,697",11.82,1,1000,1,1,0,0,0,0,0,4,0,4,0,91,3,1,42,2,129.5,60,0,60,1,17.84,0.27,0.01,3.21,0.09,9.71,41.75,0,41.75,0.01,0,2008,1,0,0
"25061541",44.75,1,0,6,0,4,"154,394",14.24,1,1500,1,1,0,0,0,0,0,3,0,0,0,57,60,2,20,1,122.1,60,58,60,0,5.08,0.37,0.03,1.64,0.01,1.25,21.81,11.12,10.69,0,0,1994,0,0,0
"79627712",47.83,1,2,7,0,4,"155,579",8.82,4,1400,1,1,0,0,0,0,0,4,0,0,0,73,1,5,11,27,118.4,60,60,60,0,5.72,0.01,0,1.1,0.23,3.93,20.89,17.81,3.08,0,0,2000,0,0,0
"68028358",33.36,0,1,0,0,9,"158,591",11.08,1,1500,1,1,0,0,0,0,0,3,0,0,0,29,3,3,0,1,92.5,51,45,30,0,6.07,0.32,0.63,0,0.02,1.57,19.44,17.9,1.54,0,0,2000,0,0,0
"43212754",44.33,0,2,20,0,3,"161,878",38.34,1,1800,1,2,0,0,0,0,0,10,10,0,0,31,1,0,2,7,118.4,40,40,19,0,8.95,0.26,0,0.16,0.37,6.23,23.95,22.26,1.68,0,1,2000,0,0,0
"35248788",56.97,0,1,4,0,12,"162,228",9.52,1,1300,1,1,0,0,0,0,0,3,3,0,0,14,9,1,0,1,98.05,49,49,0,0,3.79,0.24,0,0,0,0.11,15.99,15.99,0,0,0,1996,0,0,0
"91354203",57.47,0,0,3,0,6,"164,031",23.44,1,2500,1,1,0,0,0,0,0,6,6,0,0,18,1,0,2,0,0,43,43,0,0,5.22,0.17,0,0.17,0,0,18,18,0,0,0,1997,0,0,0
"19903378",52.06,0,1,3,0,10,"164,547",14.22,1,1800,1,0,0,0,0,0,0,0,0,0,0,14,3,0,2,0,0,31,31,23,1,4.81,0.15,0,0.34,0,0,15.18,14.35,0.82,0.01,0,1996,0,1,0
"46118959",44.06,1,2,10,0,3,"168,229",2.23,1,1300,1,1,0,0,0,0,0,3,0,0,0,61,3,1,20,6,127.65,57,57,57,0,6.31,0.05,0,0.57,0.04,3.65,19.54,18.75,0.79,0,0,2000,1,0,0
"56609752",27.4,1,0,1,0,1,"171,472",2.25,1,1000,1,1,0,0,0,0,0,4,0,0,0,131,23,0,30,4,120.25,56,40,52,1,11.1,1.26,0,0.63,0.25,17.82,21.92,12.69,9.23,0.01,0,2000,1,0,1
"93980695",51.46,1,1,21,0,2,"171,755",1.95,2,1800,1,1,0,0,0,0,0,3,0,0,0,38,3,1,0,1,112.85,59,49,59,0,5.99,0.12,0,0,0.03,2.87,17.86,10.45,7.41,0,0,1998,0,1,0
"20088280",39.08,1,0,10,0,2,"173,71",7.39,1,1300,1,0,0,0,0,0,0,0,0,0,0,42,1,0,11,46,107.3,60,0,60,1,6.3,0.08,0,0.86,0.58,2.22,20.68,0,20.68,0,0,1999,0,0,0
"14730512",27.62,1,0,23,0,1,"176,52",1.02,1,1800,1,0,0,0,0,0,0,0,0,0,0,37,40,5,12,4,118.4,60,57,55,2,6.57,2.99,0.1,2.34,0.1,5.3,24.4,23.02,1.38,0.04,0,1997,0,1,0
"34054226",70.93,0,5,20,0,11,"180",3.21,5,1300,1,1,0,0,0,0,0,6,6,0,0,13,1,0,0,1,90.65,44,44,0,0,4.7,0.1,0,0,0.05,4.53,17.65,17.65,0,0,0,1997,0,0,0
"25617424",31.33,0,1,12,0,3,"182,267",1.36,1,1300,1,1,0,0,0,0,0,4,0,0,0,31,1,0,0,1,98.05,57,47,43,0,5.45,0.09,0,0,0.03,2.59,19.13,17.25,1.88,0,0,1997,0,0,0
"48707156",72.43,1,2,7,0,2,"183,6",14.73,1,1800,1,1,0,0,0,0,0,3,0,0,0,37,3,3,10,1,112.85,57,57,44,0,5.52,0.2,0.01,0.31,0.01,0.81,21.18,21.07,0.11,0,0,1996,0,0,0
"27596325",55.1,0,2,3,0,3,"189,501",12.7,1,2500,1,0,0,0,0,0,0,0,0,0,0,16,20,21,8,0,0,55,55,0,2,5.05,1.68,5.34,1.49,0,0,21.56,21.56,0,0.05,0,1993,0,0,0
"13375267",55.31,1,0,7,0,8,"189,685",3.24,4,4000,1,1,0,0,0,0,0,4,4,0,0,14,2,0,0,0,0,45,45,8,0,4.56,0.15,0,0,0,0,17.25,16.94,0.32,0,2,1999,0,0,1
"95935540",65.43,1,3,3,0,11,"197,234",36.42,1,2600,1,0,0,0,0,0,0,0,0,0,0,38,8,1,12,36,111,60,54,60,1,6.14,1.01,0,1.53,0.22,1.79,22.17,2.55,19.62,0,2,1997,0,0,0
"27140625",49.07,0,0,12,0,10,"210",26.22,1,1800,1,1,0,0,0,0,0,5,0,0,0,22,13,0,0,2,96.2,43,43,21,0,6.37,2,0,0,0.15,11.28,18.35,16.06,2.29,0,0,1995,0,0,0
"8590457",49.18,1,6,0,0,2,"211,98",1.2,1,1300,1,1,0,0,0,0,0,1,0,0,0,45,2,1,16,3,109.15,59,57,58,1,6.44,0.04,0,0.09,0.01,1.01,21.65,19.14,2.51,0,0,1997,1,0,0
"45184685",25.6,1,0,7,0,2,"214,589",4.42,1,2500,1,1,0,0,0,0,0,3,0,0,0,86,3,1,0,32,118.4,59,44,59,0,12.5,0.28,0.01,0,0.72,10.51,24.81,13.45,11.36,0,0,2007,0,0,0
"55231546",58,1,2,7,0,4,"215,526",36.17,1,1800,1,1,0,0,0,0,0,7,5,0,0,18,6,12,2,1,94.35,52,52,11,0,7.55,0.72,2.9,0.14,0.07,6.44,25.03,24.34,0.69,0,0,1985,0,0,0
"17353665",51.92,0,4,7,0,9,"219,834",21.15,1,1600,1,1,0,0,0,0,0,4,0,0,0,31,1,1,0,4,116.55,58,58,57,1,5.87,0.06,0.01,0,0.06,4.88,20.24,19.76,0.48,0.02,1,1993,0,0,0
"504118",30.57,1,0,10,0,1,"220",19.14,1,2600,1,1,0,0,0,0,0,6,6,0,0,21,2,0,8,5,127.65,37,37,10,0,7.38,0.44,0,0.87,0.31,19.68,20.02,19.76,0.25,0,2,1994,0,0,0
"7122504",57.47,0,1,4,0,2,"225,485",11.52,1,1200,1,0,0,0,0,0,0,0,0,0,0,50,6,1,16,13,123.95,60,57,60,1,7.83,0.2,0,0.12,0.03,1.75,23.16,22.01,1.15,0.01,0,2007,0,0,0
"14676637",38.99,0,0,4,0,2,"235,289",7.6,1,1000,1,1,0,0,0,0,0,2,0,0,0,29,7,7,14,5,111,60,60,37,1,6.03,0.21,0.01,1.7,0.02,1.01,21.33,21.09,0.24,0,0,2007,0,0,0
"46007550",60.81,0,2,10,0,4,"240",3.21,5,1800,2,1,0,0,0,0,0,3,0,0,0,49,12,15,7,5,125.8,60,50,60,1,4.54,1.11,0.77,0.28,0.01,0.51,18.99,10.88,8.11,0,2,1993,0,0,0
"95100650",39.02,1,0,7,0,2,"245,869",7.76,1,2500,1,0,0,0,0,0,0,0,0,0,0,66,3,5,12,19,103.6,60,60,60,1,5.76,0.03,0.01,0.95,0.06,0.94,23.03,22.03,1,0,0,2007,0,0,0
"74267242",64.41,0,2,3,0,6,"245,877",0.08,1,1800,1,2,0,0,0,0,0,9,9,0,0,13,0,0,7,0,0,40,40,7,0,4.47,0,0,2.05,0,0,18.79,18.37,0.42,0,0,2005,1,0,0
"16214727",47.49,1,2,19,0,3,"253,245",2.6,1,1600,1,1,0,0,0,0,0,3,0,0,0,70,4,0,23,7,123.95,60,54,60,1,7,0.08,0,1.29,0.06,4.2,20.91,15.53,5.39,0,0,2006,0,0,0
"45730416",42.75,0,1,12,0,3,"253,564",2.82,1,1400,1,0,0,0,0,0,0,0,0,0,0,40,2,1,13,4,123.95,59,59,54,1,6.86,0.02,0,0.91,0.04,3.93,19.94,13.24,6.7,0,0,2006,0,2,0
"32860626",24.56,1,0,10,0,2,"253,654",1.84,4,1600,1,1,0,0,0,0,0,4,0,4,0,34,44,1,3,1,101.75,58,0,58,1,5.42,4.91,0.02,0.08,0.03,3.44,22.47,0,22.47,0.02,0,2006,0,1,0
"28334999",50.39,1,2,12,0,3,"254,568",0.7,1,2500,1,0,0,0,0,0,0,0,0,0,0,44,2,1,8,1,109.15,60,60,52,1,6.1,0.04,0,1.09,0,0.19,24.14,23.37,0.77,0,0,1996,1,0,0
"88306054",39.27,1,2,3,0,3,"254,568",0.71,1,2000,1,0,0,0,0,0,0,0,0,0,0,46,4,1,35,2,120.25,60,60,60,1,8.34,0.1,0,2.59,0.02,2.01,32.91,28.95,3.97,0,0,2005,0,0,0
"45319525",60.27,0,1,7,0,2,"254,789",3.22,5,1800,2,1,0,0,0,0,0,5,0,0,0,19,10,6,20,1,90.65,50,32,50,0,5.39,0.18,0.05,0.85,0.01,0.76,18.3,1.92,16.39,0,0,1996,0,0,0
"47510936",40.65,1,2,12,0,2,"254,875",21.86,1,2500,1,0,0,0,0,0,0,0,0,0,0,77,3,1,12,36,127.65,60,60,60,1,6.78,0.06,0,1.48,0.17,2.78,22.92,21.17,1.75,0,0,2006,0,0,0
"63568271",71.4,1,3,10,0,8,"254,891",22.21,1,1600,1,2,0,0,0,0,0,6,6,0,0,14,0,0,2,1,96.2,39,39,0,0,4.63,0,0,0.16,0.13,11.79,14.41,14.41,0,0,0,2001,0,0,0
"56821788",28.24,0,0,15,0,2,"255,689",0.72,1,1800,1,1,0,0,0,0,0,4,0,0,0,43,1,1,31,4,107.3,60,60,60,1,8.01,0.01,0.01,2.41,0.11,6.68,22.52,21.76,0.75,0,0,2009,2,0,0
"46429234",49.74,1,3,10,0,1,"256,42",17.84,1,1400,1,1,0,0,0,0,0,2,0,0,0,78,5,19,29,39,129.5,60,60,57,1,7.37,0.3,2.73,0.93,0.09,4.8,24.06,23.65,0.42,0,0,2007,0,0,0
"32735156",45.52,1,1,7,0,3,"256,898",0.73,1,1800,1,1,0,0,0,0,0,2,0,0,0,43,3,1,11,12,112.85,60,60,59,1,6.35,0.05,0.01,1.79,0.02,0.76,24.21,23.14,1.07,0,0,2008,0,0,0
"15332774",24.38,1,0,10,0,2,"256,986",0.72,4,1800,1,1,0,0,0,0,0,2,0,0,0,49,5,4,22,10,122.1,60,60,60,1,6.21,0.05,0.01,2.11,0.14,6.76,21.55,19.72,1.83,0,0,2009,1,1,0
"52402341",43.06,1,1,4,0,1,"258,956",3.19,7,1800,1,1,0,0,0,0,0,4,0,4,0,78,1,7,10,33,101.75,60,0,60,0,6.89,0.01,0.01,1.2,0.17,1.59,21.74,0,21.74,0,0,2008,0,0,0
"88904501",53.35,0,2,6,0,1,"258,965",3.19,5,2500,1,1,0,0,0,0,0,7,4,0,0,13,2,0,0,1,109.15,33,33,4,0,5.65,0.33,0,0,0.14,14.07,18.02,17.86,0.16,0,0,2005,0,0,0
"34733976",77.36,0,2,22,0,2,"277,563",48.16,1,1800,1,1,0,0,0,0,0,8,8,0,0,9,2,7,0,0,0,35,35,0,0,3.75,0.25,2.5,0,0,0,18.58,18.58,0,0,0,1981,0,0,0
"60281056",2.05,0,0,12,1,1,"323,546",2.05,1,2500,1,2,0,0,0,0,0,8,0,0,0,22,0,0,5,3,96.2,48,24,37,0,8.28,0,0,1.12,0.28,11.32,20.64,3.84,16.8,0,0,2008,1,1,0
"30133426",48.88,1,3,8,0,8,"356,712",12.6,1,1800,1,0,0,0,0,0,0,0,0,0,0,47,9,2,14,44,120.25,60,60,57,1,8.48,0.61,0.01,1.8,0.25,2.46,24.53,22.37,2.16,0,0,2001,1,0,0
"23898274",40.4,1,1,20,0,7,"359,433",2.34,1,1800,1,1,0,0,0,0,0,3,0,0,0,38,16,1,0,0,0,60,4,60,0,5.52,0.96,0.01,0,0,0,20.73,0.01,20.72,0,0,1999,0,0,0
"58470900",40.49,0,0,12,0,7,"442,545",11.74,1,1400,1,0,0,0,0,0,0,0,0,0,0,38,6,2,10,4,99.9,60,6,60,1,8.74,0.18,0.05,1,0.09,3.64,21.24,0.06,21.18,0.01,0,2002,1,0,0
"3916460",62.11,0,2,5,0,3,"452,648",20.08,1,1400,1,1,0,0,0,0,0,0,0,0,0,93,2,1,27,15,120.25,58,5,58,0,5.86,0.07,0,0.1,0.22,3.79,19.99,0,19.99,0,0,2005,0,0,0
"22063769",33.37,1,0,19,0,2,"453,455",10.35,1,1600,1,0,0,0,0,0,0,0,0,0,0,45,2,0,6,13,101.75,57,32,57,1,7.47,0.12,0,0.44,0.39,8.03,17.4,1.95,15.45,0.02,0,2003,0,0,0
"27133547",52.85,0,3,15,0,4,"470,101",14.81,1,1400,1,1,0,0,0,0,0,2,0,0,0,24,2,1,15,0,0,59,58,32,0,4.14,0.08,0,1.33,0,0,19.48,19.23,0.26,0,0,2003,0,0,0
"85740121",39.52,1,3,0,0,2,NA,24.66,1,1800,1,1,0,0,0,0,0,2,0,0,0,71,19,1,12,28,125.8,59,58,59,0,11.03,1.01,0.01,0.29,0.9,14.85,24.61,8.63,15.98,0,2,2008,0,0,0
"96408245",34.44,1,0,3,0,0,NA,13.58,1,2000,1,1,0,0,0,0,0,3,0,0,0,37,4,1,62,10,127.65,60,7,60,0,7.11,0.12,0,7.11,0.42,34.3,21.46,0.01,21.45,0,2,2005,0,0,0
"27283037",32.65,0,0,20,0,3,NA,12.62,1,2500,1,0,0,0,0,0,0,0,0,0,0,30,2,0,9,3,99.9,60,60,59,1,4.59,0.13,0,1,0,0.14,18.26,17.55,0.71,0,0,2007,0,0,0
"64179630",65.41,1,1,11,1,8,NA,45.39,1,1500,1,0,0,0,0,0,0,0,0,0,0,43,2,1,28,4,118.4,60,60,60,1,13.88,0.03,0.01,1.73,0.01,0.67,46.76,43.67,3.09,0,0,2003,0,0,0
"20165594",44.15,1,0,0,0,6,NA,23.71,1,1800,1,1,0,0,0,0,0,3,0,3,0,79,11,9,35,58,129.5,60,0,60,0,12.25,0.16,0.04,1.64,6.84,26.45,24.46,0,24.46,0,0,1992,0,0,0
"3894031",56.19,0,3,3,0,7,NA,15.07,1,1400,1,1,0,0,0,0,0,0,0,0,0,54,3,1,6,14,129.5,58,46,58,0,18.81,0.14,0.03,0.46,3.01,41.16,28.46,13.86,14.6,0,0,2002,0,1,0
"11129958",34.94,0,1,10,0,4,NA,17.78,1,2500,2,0,0,0,0,0,0,0,0,0,0,73,18,5,14,56,118.4,60,56,60,1,8.06,0.09,0.01,1.34,1.25,6.97,18.02,11.99,6.03,0,0,2003,0,0,0
"38836412",50.5,1,1,7,0,16,NA,2.96,3,1800,1,1,0,0,0,0,0,3,0,0,0,37,6,0,8,1,114.7,52,51,33,0,8.34,0.68,0,0.96,0.04,3.7,23.35,20.96,2.39,0,0,1990,0,0,0
"35090787",26.16,0,1,21,0,1,NA,22.16,1,1000,1,0,0,0,0,0,0,0,0,0,0,59,10,6,11,48,112.85,60,0,60,2,8.03,0.52,0.03,1.07,0.26,0.83,24.16,0,24.16,0.01,0,2007,0,0,0
"97805164",61.29,1,1,6,0,1,NA,11.89,1,2000,1,1,0,0,0,0,0,4,0,0,0,66,3,1,7,22,111,60,60,59,0,8.77,0.33,0.02,0.48,0.39,4.76,22.92,13.73,9.19,0,0,2008,0,0,1
"60825537",45.21,0,2,11,0,1,NA,25.9,1,2500,1,0,0,0,0,0,0,0,0,0,0,59,82,17,8,19,129.5,58,51,58,1,8.02,2.21,1.58,0.15,0.41,15.38,21.1,6.56,14.54,0.01,0,2007,0,0,1
"20821962",33.68,1,0,10,0,1,NA,12.5,1,2500,1,0,0,0,0,0,0,0,0,0,0,81,20,3,18,29,127.65,60,60,60,2,6.35,0.77,0,0.76,0.18,6.02,19.89,4.64,15.25,0,0,2006,0,0,0
"10153331",40.43,0,1,18,0,2,NA,19.41,1,1400,1,1,0,0,0,0,0,3,0,0,0,63,1,1,7,11,112.85,60,60,57,0,5.19,0.01,0,1,0.03,0.62,20.16,18.25,1.92,0,0,2007,0,0,0
"4025641",84.34,1,3,10,0,14,NA,30.41,1,1500,1,0,0,0,0,0,0,0,0,0,0,28,10,0,3,4,105.45,56,56,40,1,5.77,0.37,0,0.12,0.03,2.14,18.29,16.34,1.95,0.01,0,1995,0,0,0
"87642998",26.09,1,0,4,0,1,NA,20.09,1,2500,1,0,0,0,0,0,0,0,0,0,0,82,1,1,10,14,127.65,60,60,60,1,6.3,0.05,0,0.99,0.12,4.34,22.54,21.58,0.96,0,0,2008,0,0,0
"45831437",39.26,0,2,11,0,2,NA,22.04,1,1600,1,1,0,0,0,0,0,6,0,6,0,26,5,0,2,7,99.9,44,0,44,0,7.57,0.71,0,0.29,0.57,9.43,18.14,0,18.14,0,0,2007,0,0,0
"58903780",38.85,1,1,10,0,1,NA,6.4,1,2500,1,1,0,0,0,0,0,2,0,0,0,82,3,0,16,44,122.1,60,60,60,0,9.52,0.06,0,1.32,0.92,8.26,24.92,19.89,5.04,0,0,2004,0,0,0
"577237",36.36,0,0,12,0,1,NA,8.6,1,1400,1,0,0,0,0,0,0,0,0,0,0,59,4,5,26,28,118.4,59,59,49,2,10.02,0.07,0.01,2.19,1.13,30.49,23.78,18.14,5.63,0,0,2007,0,0,0
"42067401",44.55,1,2,10,0,3,NA,10.92,1,1400,1,1,0,0,0,0,0,3,0,0,0,135,4,0,0,24,125.8,60,56,60,1,10.32,0.19,0,0,0.55,13.91,23.61,17.46,6.15,0,0,2006,0,0,0
"42604774",43.07,0,0,10,0,2,NA,8.35,1,2500,1,1,0,0,0,0,0,2,0,0,0,56,3,0,0,1,122.1,56,52,48,1,6.24,0.16,0,0,0.01,0.94,20.09,18.49,1.6,0,0,2006,0,0,0
"27127295",46.78,0,1,16,0,2,NA,7.67,1,2500,1,0,0,0,0,0,0,0,0,0,0,51,2,2,11,19,122.1,60,59,60,1,6.03,0.11,0,1.33,0.2,4.97,21.58,19.91,1.67,0,0,2005,0,0,0
"59232259",37.44,1,0,0,0,2,NA,15.42,1,2500,1,0,0,0,0,0,0,0,0,0,0,62,3,1,0,9,129.5,60,60,49,1,6.95,0.14,0,0,0.12,9.42,18.46,18,0.46,0.01,0,2007,0,0,0
"15984506",56.93,1,3,12,0,1,NA,11.76,1,2200,1,1,0,0,0,0,0,4,2,0,0,22,15,14,0,1,129.5,50,50,11,0,8.45,2.13,2.64,0,0.04,3.92,24.19,23.16,1.03,0,1,2002,0,0,0
"84960247",40.75,1,3,18,0,3,NA,0.34,1,1800,5,0,0,0,0,0,0,0,0,0,0,20,12,1,8,2,101.75,60,60,29,1,5.3,0.17,0.01,1.26,0.06,5.56,20.22,18.79,1.43,0,0,2004,0,0,1
"77918171",52.58,0,2,4,0,4,NA,23.99,1,2500,1,0,0,0,0,0,0,0,0,0,0,86,5,1,35,47,118.4,60,60,60,1,5.85,0.09,0,1.2,0.11,1.33,21.89,20.11,1.78,0,0,2005,0,1,0
"43778161",45.61,0,0,3,0,2,NA,17.59,1,1000,1,1,0,0,0,0,0,4,4,0,0,10,7,11,0,0,0,27,27,0,0,4.06,0.53,3.27,0,0,0,12.81,12.81,0,0,0,1993,0,0,0
"13297936",2.07,1,2,3,0,2,NA,2.07,1,1400,1,0,0,0,0,0,0,0,0,0,0,66,3,1,0,12,123.95,58,46,58,1,6.64,0.18,0,0,0.07,1.72,19.23,18.49,0.74,0,0,2005,1,0,0
"49591754",31.89,1,1,10,0,1,NA,18.35,1,1800,1,0,0,0,0,0,0,0,0,0,0,85,8,8,22,43,125.8,60,60,60,2,14.51,0.23,0.03,2.35,2.7,31.82,27.67,15.74,11.93,0,0,2000,1,0,0
"56100643",65.82,1,4,8,0,7,NA,38.52,1,1800,1,0,0,0,0,0,0,0,0,0,0,41,2,1,9,36,120.25,60,0,60,1,5.29,0.07,0,0.6,1.38,5.66,21.13,0,21.13,0,0,2002,0,0,0
"11745253",27.44,0,1,7,0,2,NA,4.67,1,2500,1,0,0,0,0,0,0,0,0,0,0,43,25,1,22,3,109.15,60,59,42,1,6.18,0.15,0,1.22,0.01,0.45,19.16,18.12,1.05,0,0,2007,0,0,0
"98643641",48.67,0,2,4,1,2,NA,2.4,1,1000,1,0,0,0,0,0,0,0,0,0,0,47,8,1,0,7,114.7,60,0,60,2,11.09,0.45,0,0,0.08,4.78,26.97,0,26.97,0.01,0,2007,0,0,0
"56832064",21.99,1,2,8,0,2,NA,21.33,1,1300,1,1,0,0,0,0,0,5,0,0,0,26,3,1,0,0,0,53,53,23,0,7.2,0.24,0,0,0,0,19.8,19.66,0.15,0,0,2002,0,0,0
"79126331",51.93,0,3,18,0,5,NA,13.44,1,2400,1,1,0,0,0,0,0,6,0,0,0,36,1,1,10,4,114.7,44,41,25,0,10,0.06,0.02,1.54,0.42,23.35,20.2,11.96,8.24,0,1,1998,2,0,0
"40415129",15.12,1,0,10,0,13,NA,1.38,1,4500,1,1,0,0,0,0,0,2,0,0,0,47,0,1,14,4,111,60,18,60,0,6.19,0,0,1.25,0.02,1.27,27.45,0.03,27.41,0,2,1999,0,0,0
"72419083",61.83,1,3,0,0,2,NA,2.28,1,4000,1,1,0,0,0,0,0,5,5,0,0,21,10,1,4,1,114.7,46,46,11,0,5.83,1.28,0.09,1.11,0.04,4.76,17.64,17.02,0.62,0,2,2003,0,0,0
"91525612",52.91,1,2,10,0,2,NA,21.72,1,2500,1,0,0,0,0,0,0,0,0,0,0,42,44,7,9,11,122.1,51,44,41,1,7.84,7.4,1.44,0.37,0.52,9.74,19.03,16.93,2.1,0.05,0,2007,0,0,0
"11068449",58.76,0,2,7,0,4,NA,21.98,1,2500,1,1,0,0,0,0,0,5,0,0,0,28,7,6,3,9,129.5,51,47,34,0,10.83,0.5,0.67,0.17,0.67,21.49,23.37,15.21,8.17,0,0,2004,0,0,0
"79831976",49.4,1,2,10,0,2,NA,7.79,1,2500,1,0,0,0,0,0,0,0,0,0,0,70,52,14,10,29,129.5,60,60,59,1,11,1.61,2.26,0.3,0.96,26.13,25.54,15.48,10.05,0,0,2007,0,0,0
"52442278",82.81,1,4,10,0,1,NA,25.59,1,5400,1,0,0,0,0,0,0,0,0,0,0,19,11,4,7,1,90.65,59,59,59,1,4.45,0.03,0.06,0.51,0,0.14,19.44,14.97,4.47,0,2,2009,0,0,1
"40809652",46.87,1,1,1,0,13,NA,16.91,1,2500,1,1,0,0,0,0,0,2,2,0,0,14,17,0,10,1,101.75,33,33,0,0,4.28,2.27,0,0.81,0.01,1.07,15.36,15.36,0,0,2,1995,1,0,0
"86038652",56.09,0,2,12,0,4,NA,13.85,1,1200,1,0,0,0,0,0,0,0,0,0,0,45,6,1,20,10,122.1,60,59,60,1,6.96,0.28,0.01,1.91,0.13,4.71,22.56,19.59,2.97,0.01,0,2006,0,1,0
"80355353",48.42,0,0,12,0,9,NA,25.42,1,2000,1,1,0,0,0,0,0,4,0,0,0,24,1,0,0,1,127.65,51,33,48,0,7.16,0.03,0,0,0.03,3.94,17.9,14.31,3.59,0,0,1999,0,0,1
"43184833",46.1,0,1,18,0,2,NA,7.65,1,1300,1,1,0,0,0,0,0,4,0,0,0,25,5,1,5,0,0,57,56,12,0,6.01,0.25,0,0.04,0,0,23.04,22.91,0.13,0,0,2002,0,0,0
"80786094",53.38,0,4,9,0,2,NA,25.44,1,2500,1,0,0,0,0,0,0,0,0,0,0,38,1,1,0,0,0,48,7,48,1,2.61,0.04,0.01,0,0,0,11.97,0.05,11.92,0.01,0,2007,0,1,0
"87568396",34.67,1,0,10,0,12,NA,13.67,1,1800,1,1,0,0,0,0,0,3,0,0,0,21,4,0,0,0,0,36,36,20,0,5.59,0.88,0,0,0,0,15.91,13.19,2.72,0,0,1992,0,0,0
